Data,Precipitação,Radiação,Temperatura,Umidade,Velocidade do Vento,Direção do Vento
2018-12-30,0.0,1939.638,22.504,71.958,2.575,313.667
2018-12-31,1.375,879.469,21.358,80.667,1.963,272.792
2019-01-01,0.058,1192.792,20.521,82.208,1.592,168.25
2019-01-02,0.0,2300.977,22.717,71.042,2.071,122.25
2019-01-03,0.0,2053.046,24.342,56.208,2.108,96.708
2019-01-04,0.0,1704.6,23.425,61.375,1.833,106.167
2019-01-05,0.042,886.908,20.867,77.25,1.25,156.167
2019-01-06,0.0,1892.954,22.221,68.625,2.196,161.167
2019-01-07,0.4,2147.462,22.671,65.75,1.933,129.875
2019-01-08,0.0,1884.277,23.425,63.25,2.475,96.917
2019-01-09,0.0,2127.531,22.762,60.667,3.212,79.792
2019-01-10,0.108,1530.269,21.2,68.375,2.429,120.583
2019-01-11,0.25,963.454,19.933,82.333,1.9,164.292
2019-01-12,0.025,1309.415,21.333,78.792,1.787,198.875
2019-01-13,0.0,2030.808,22.342,71.458,2.258,121.167
2019-01-14,0.0,2164.954,23.454,62.458,2.312,121.542
2019-01-15,0.0,2196.715,23.504,59.75,1.854,113.667
2019-01-16,0.0,2304.869,24.029,63.292,1.912,145.958
2019-01-17,0.0,1646.131,23.425,67.208,2.183,127.542
2019-01-18,0.0,1680.954,22.492,67.792,2.092,149.208
2019-01-19,0.3,1978.946,23.308,65.917,2.029,146.125
2019-01-20,0.008,1923.554,23.821,65.167,1.479,153.167
2019-01-21,0.0,2297.838,24.454,58.167,2.029,136.792
2019-01-22,0.0,2186.831,25.213,54.083,2.483,113.708
2019-01-23,0.0,2274.031,25.658,51.958,2.575,97.708
2019-01-24,0.0,2080.885,25.046,52.083,2.333,95.125
2019-01-25,0.0,1297.777,22.496,68.333,2.233,264.083
2019-01-26,0.625,848.138,20.354,80.792,1.954,152.208
2019-01-27,0.042,1323.631,19.862,81.5,2.425,110.708
2019-01-28,0.0,2063.808,22.946,65.75,3.079,101.25
2019-01-29,0.0,2237.354,23.754,54.917,2.838,106.125
2019-01-30,0.0,2248.146,23.958,56.917,2.696,111.875
2019-01-31,0.0,2334.938,24.854,45.667,2.829,103.875
2019-02-01,0.0,2213.446,24.612,49.167,2.171,108.25
2019-02-02,0.0,2005.392,25.446,48.542,1.971,107.542
2019-02-03,0.0,2257.646,25.662,53.5,2.233,180.333
2019-02-04,0.333,1820.238,23.075,65.125,2.396,198.167
2019-02-05,0.033,1375.079,21.238,75.667,2.133,156.125
2019-02-06,0.6,918.938,20.888,83.667,1.583,164.042
2019-02-07,0.192,1127.323,21.233,81.708,1.367,166.708
2019-02-08,0.45,1087.108,21.45,85.375,1.433,167.833
2019-02-09,0.492,1668.285,21.775,83.75,1.862,114.0
2019-02-10,0.75,815.0,20.975,87.208,1.833,176.708
2019-02-11,0.8,1640.908,22.254,75.75,1.783,118.375
2019-02-12,0.008,1681.277,23.229,74.75,1.358,146.208
2019-02-13,0.0,1297.254,23.45,69.708,1.392,183.833
2019-02-14,0.092,1655.167,23.875,68.333,1.917,187.542
2019-02-15,0.008,1790.985,22.362,71.542,2.021,280.083
2019-02-16,0.383,1187.031,21.792,79.125,2.746,317.917
2019-02-17,0.108,813.808,19.804,88.625,3.446,324.083
2019-02-18,0.542,693.315,19.396,90.958,2.942,318.167
2019-02-19,0.183,1336.485,20.808,83.333,1.9,189.667
2019-02-20,0.0,1530.892,22.196,77.625,1.967,276.917
2019-02-21,0.0,1254.208,21.783,77.833,1.783,196.208
2019-02-22,0.692,1811.443,23.287,73.458,2.208,108.292
2019-02-23,0.017,1576.133,22.683,74.708,2.242,94.625
2019-02-24,0.0,1901.508,22.912,74.333,1.988,186.708
2019-02-25,0.525,1272.923,21.746,79.042,1.358,212.25
2019-02-26,0.0,1517.008,22.558,75.167,2.221,305.0
2019-02-27,0.0,1592.962,22.333,77.208,1.604,222.667
2019-02-28,1.083,948.062,20.875,84.542,1.621,242.208
2019-03-01,0.008,1528.231,21.308,81.792,2.138,183.583
2019-03-02,1.125,1026.762,20.683,83.5,2.025,269.125
2019-03-03,0.4,1180.923,19.992,86.542,1.562,150.292
2019-03-04,0.567,825.115,19.717,87.625,1.6,214.458
2019-03-05,1.117,993.623,20.083,87.792,2.0,146.417
2019-03-06,0.1,1313.015,20.188,84.458,2.167,102.5
2019-03-07,0.067,1392.3,21.421,78.167,1.629,141.917
2019-03-08,0.008,1944.862,22.267,75.625,1.783,136.417
2019-03-09,0.0,1955.346,23.442,70.375,2.471,128.625
2019-03-10,0.0,1834.4,22.733,72.292,1.675,174.292
2019-03-11,0.0,1464.215,21.283,78.167,2.067,152.5
2019-03-12,0.0,1636.8,22.612,73.875,1.933,120.917
2019-03-13,0.292,1472.562,22.037,76.667,1.404,187.583
2019-03-14,0.008,1474.792,22.683,73.458,1.758,174.125
2019-03-15,0.0,1657.438,23.812,71.583,1.5,138.958
2019-03-16,0.0,1743.131,23.304,71.417,1.787,152.042
2019-03-17,0.6,608.408,20.504,87.167,1.479,207.375
2019-03-18,0.0,1165.7,22.146,79.042,1.196,195.917
2019-03-19,0.092,1204.146,22.283,77.792,1.346,180.0
2019-03-20,0.692,977.486,22.783,77.208,1.496,192.042
2019-03-21,0.608,948.646,21.008,84.292,2.0,229.208
2019-03-22,0.008,1193.769,21.254,85.0,1.254,242.667
2019-03-23,0.933,1185.531,21.117,85.333,2.258,109.958
2019-03-24,0.0,1166.2,21.688,82.292,2.942,104.542
2019-03-25,0.158,959.033,21.358,84.417,2.846,107.917
2019-03-26,0.833,1216.654,21.025,86.25,2.992,88.958
2019-03-27,1.283,1125.829,21.0,85.542,2.454,93.458
2019-03-28,1.167,978.621,20.992,85.333,3.088,98.625
2019-03-29,0.0,1448.062,22.054,76.583,3.212,106.75
2019-03-30,0.0,1883.877,22.467,71.125,2.633,104.208
2019-03-31,0.0,1613.762,22.446,68.917,1.908,96.125
2019-04-01,0.0,1479.685,21.846,73.458,1.625,163.708
2019-04-02,0.0,1256.892,22.396,72.375,1.492,180.708
2019-04-03,0.125,1318.262,22.283,77.042,1.367,193.792
2019-04-04,0.133,1370.638,21.833,82.333,1.717,232.125
2019-04-05,0.317,1464.146,22.15,80.333,2.058,274.958
2019-04-06,0.217,683.446,21.0,87.5,1.317,154.0
2019-04-07,0.15,1199.638,20.833,84.875,1.225,124.375
2019-04-08,0.325,675.608,19.671,87.625,1.071,182.125
2019-04-09,0.058,1061.823,20.792,83.625,1.079,209.583
2019-04-10,0.0,1234.958,21.596,82.458,1.192,150.875
2019-04-11,2.417,1003.72,20.846,82.167,1.583,219.792
2019-04-12,2.1,1328.475,21.858,81.583,1.492,119.75
2019-04-13,1.933,1067.971,20.683,88.958,1.458,176.583
2019-04-14,0.008,1087.054,21.35,84.875,1.358,144.5
2019-04-15,1.9,991.707,21.958,84.417,1.758,115.208
2019-04-16,0.117,1101.631,21.571,82.875,1.921,167.542
2019-04-17,0.325,1115.892,21.629,80.792,1.175,198.625
2019-04-18,0.375,1353.262,21.504,81.292,1.004,190.25
2019-04-19,0.825,1443.362,21.621,80.333,1.533,153.25
2019-04-20,0.083,1563.25,21.963,79.708,1.338,144.458
2019-04-21,1.133,1582.342,21.708,80.583,1.492,143.458
2019-04-22,0.008,1298.167,21.662,80.083,1.325,120.917
2019-04-23,0.7,1369.65,20.679,84.042,1.725,183.083
2019-04-24,0.058,1612.317,21.183,80.292,2.162,111.208
2019-04-25,0.0,1575.023,21.725,69.958,2.667,101.333
2019-04-26,0.0,1303.485,21.571,71.667,2.896,101.0
2019-04-27,0.0,1615.254,22.088,70.333,2.229,85.083
2019-04-28,0.0,1499.185,22.733,68.0,1.642,141.667
2019-04-29,0.0,1424.677,22.321,70.0,1.3,213.875
2019-04-30,0.033,1346.725,22.046,77.167,1.892,122.75
2019-05-01,0.275,1377.017,20.671,84.25,1.479,147.917
2019-05-02,1.617,1145.35,21.488,84.292,1.771,196.75
2019-05-03,0.867,994.443,21.283,80.958,1.646,137.208
2019-05-04,0.0,1376.483,22.058,81.5,2.471,119.792
2019-05-05,0.0,1656.467,22.067,78.25,2.583,104.333
2019-05-06,0.0,1645.342,22.146,73.792,2.129,112.292
2019-05-07,0.0,1699.467,22.537,70.083,1.533,125.125
2019-05-08,0.0,1799.425,23.342,66.25,1.946,94.5
2019-05-09,0.0,1573.658,22.321,71.667,2.171,79.542
2019-05-10,0.0,1563.975,22.304,71.958,2.0,91.25
2019-05-11,0.0,1662.9,22.217,71.083,2.167,92.708
2019-05-12,0.0,1764.583,21.888,70.542,2.258,124.458
2019-05-13,0.0,1706.717,21.5,70.375,1.808,118.25
2019-05-14,0.0,1568.192,21.196,68.333,1.667,131.875
2019-05-15,0.0,1353.092,21.133,75.375,1.792,156.667
2019-05-16,0.058,624.55,18.95,83.792,2.225,98.125
2019-05-17,0.0,941.5,19.208,83.167,1.762,117.125
2019-05-18,0.0,1343.517,19.292,78.417,1.621,115.958
2019-05-19,0.0,1707.867,19.683,74.875,1.696,127.875
2019-05-20,0.0,1609.3,20.071,68.583,1.925,125.875
2019-05-21,0.0,1539.342,20.675,71.458,1.871,105.417
2019-05-22,0.0,1463.283,20.833,70.5,1.6,120.292
2019-05-23,0.0,1557.683,21.213,70.458,1.562,154.292
2019-05-24,0.0,1307.967,21.012,64.292,1.471,223.667
2019-05-25,0.0,1592.592,20.033,71.875,1.275,170.625
2019-05-26,0.0,1540.3,20.75,72.292,1.438,137.875
2019-05-27,0.0,1453.992,21.738,68.958,2.258,125.083
2019-05-28,0.0,1605.117,21.204,66.667,1.721,89.875
2019-05-29,0.0,1494.617,21.058,66.083,2.012,124.25
2019-05-30,0.0,1645.85,20.525,66.917,1.817,111.667
2019-05-31,0.0,1460.475,21.279,62.417,1.704,167.458
2019-06-01,0.0,1203.425,21.371,64.75,0.921,143.833
2019-06-02,0.0,1477.55,22.346,58.5,1.817,106.25
2019-06-03,0.333,1025.233,21.012,68.958,1.642,138.208
2019-06-04,0.0,1472.042,20.075,75.208,2.125,157.5
2019-06-05,0.0,1608.8,18.488,69.667,2.838,133.708
2019-06-06,0.0,1602.108,18.4,72.833,2.821,107.542
2019-06-07,0.0,1490.383,17.842,68.042,2.679,112.5
2019-06-08,0.0,1583.867,18.238,66.792,1.963,134.042
2019-06-09,0.0,1642.108,19.054,64.708,2.217,109.792
2019-06-10,0.0,1610.425,19.296,61.375,2.967,103.458
2019-06-11,0.0,1725.167,18.483,66.75,2.462,109.5
2019-06-12,0.0,1512.633,19.333,69.542,3.062,102.417
2019-06-13,0.0,1602.117,19.721,68.417,3.179,91.0
2019-06-14,0.0,1453.658,20.117,66.375,3.179,108.042
2019-06-15,0.0,1495.764,18.896,68.917,3.058,104.875
2019-06-16,0.0,1572.436,18.996,63.5,2.883,105.833
2019-06-17,0.0,1802.664,18.558,61.792,2.542,110.917
2019-06-18,0.0,1774.591,19.667,60.667,2.175,113.167
2019-06-19,0.0,1749.473,19.396,65.833,1.425,142.5
2019-06-20,0.0,1759.227,19.854,60.583,2.096,120.833
2019-06-21,0.0,1777.727,19.046,59.167,3.238,108.042
2019-06-22,0.0,1778.327,17.912,60.417,3.125,102.417
2019-06-23,0.0,1732.618,18.475,61.792,2.662,94.667
2019-06-24,0.0,1747.309,19.333,62.458,2.279,96.75
2019-06-25,0.0,1188.555,19.229,64.167,1.812,181.833
2019-06-26,0.0,1722.282,21.021,53.875,1.738,108.958
2019-06-27,0.0,1729.873,20.271,49.958,2.046,129.0
2019-06-28,0.0,1732.845,20.371,54.458,3.129,93.875
2019-06-29,0.0,1120.208,18.688,60.75,2.792,94.75
2019-06-30,0.0,1721.191,19.175,68.042,2.379,87.625
2019-07-01,0.0,1782.945,19.142,60.292,1.533,115.542
2019-07-02,0.0,1795.918,19.108,55.875,1.767,166.708
2019-07-03,0.0,1524.5,18.921,52.292,1.842,279.583
2019-07-04,0.0,1752.482,19.646,49.625,2.137,309.208
2019-07-05,0.0,1696.164,20.517,53.333,2.137,286.208
2019-07-06,0.0,1569.2,18.867,73.458,2.767,192.333
2019-07-07,0.0,1641.325,15.967,54.375,2.412,144.958
2019-07-08,0.0,1601.825,17.504,58.458,2.808,112.25
2019-07-09,0.0,1651.15,18.3,58.375,2.742,113.667
2019-07-10,0.0,1840.418,17.121,52.0,2.492,101.75
2019-07-11,0.0,1793.355,17.475,51.25,2.15,104.333
2019-07-12,0.0,1589.208,18.925,52.333,1.9,115.292
2019-07-13,0.0,1649.192,20.213,47.458,1.95,99.417
2019-07-14,0.0,1647.958,20.275,41.375,1.792,92.417
2019-07-15,0.0,1751.3,19.512,42.375,1.213,143.208
2019-07-16,0.0,1574.1,20.504,41.625,1.454,210.583
2019-07-17,0.0,1451.008,20.475,53.708,1.967,154.375
2019-07-18,0.0,1624.492,19.417,62.667,3.0,112.542
2019-07-19,0.0,1668.583,18.167,59.125,3.642,98.125
2019-07-20,0.0,1664.533,16.75,58.292,3.483,95.875
2019-07-21,0.0,1274.138,17.942,56.833,3.117,71.417
2019-07-22,0.0,1502.933,18.925,56.25,3.583,83.625
2019-07-23,0.0,1504.917,18.733,57.375,3.738,78.667
2019-07-24,0.0,1067.908,18.938,63.667,2.983,96.792
2019-07-25,0.0,1715.45,18.629,67.0,2.462,103.125
2019-07-26,0.0,1576.908,18.558,60.083,2.833,104.375
2019-07-27,0.0,1688.617,17.938,50.167,3.129,103.375
2019-07-28,0.0,1286.458,18.842,49.958,3.029,92.333
2019-07-29,0.0,1416.967,19.429,54.667,2.029,97.833
2019-07-30,0.0,1303.317,20.812,49.042,2.454,108.625
2019-07-31,0.0,1626.433,21.175,48.5,1.692,111.208
2019-08-01,0.0,1678.95,22.042,39.333,2.504,80.542
2019-08-02,0.0,1446.923,20.921,44.0,1.537,148.25
2019-08-03,0.0,1421.669,21.188,43.917,1.488,193.792
2019-08-04,0.0,1458.477,20.692,50.417,2.604,135.5
2019-08-05,0.0,1395.725,19.592,60.458,4.112,112.917
2019-08-06,0.0,710.131,18.429,68.542,4.329,90.375
2019-08-07,0.0,1614.054,18.721,65.208,3.542,102.875
2019-08-08,0.0,1677.092,19.846,50.958,2.892,103.417
2019-08-09,0.0,1537.108,20.442,56.292,2.408,86.25
2019-08-10,0.0,1481.415,21.05,54.583,1.992,93.792
2019-08-11,0.0,1316.1,22.279,49.167,2.479,93.5
2019-08-12,0.0,1688.723,22.975,38.542,2.608,94.042
2019-08-13,0.0,1694.354,21.758,40.125,2.454,112.333
2019-08-14,0.0,1722.192,20.838,39.542,3.083,108.125
2019-08-15,0.0,1595.985,19.862,45.875,4.121,99.75
2019-08-16,0.0,1621.115,18.967,56.167,3.892,98.25
2019-08-17,0.0,1543.331,19.767,50.167,3.0,102.958
2019-08-18,0.0,1465.923,21.492,44.25,2.2,123.542
2019-08-19,0.0,1435.638,23.342,37.125,1.512,126.042
2019-08-20,0.0,1362.277,23.758,33.25,1.808,117.833
2019-08-21,0.0,1623.462,23.0,36.208,1.933,123.667
2019-08-22,0.0,1605.885,22.467,42.708,2.021,117.417
2019-08-23,0.0,1433.415,23.05,42.125,1.804,128.583
2019-08-24,0.0,1659.792,22.238,39.917,2.4,132.5
2019-08-25,0.0,1705.062,23.05,38.625,3.0,101.583
2019-08-26,0.0,1727.292,21.575,45.875,3.296,100.042
2019-08-27,0.0,1711.3,21.058,47.375,3.25,90.5
2019-08-28,0.0,1732.115,21.454,45.875,2.812,102.292
2019-08-29,0.0,1451.715,22.029,44.083,2.867,109.292
2019-08-30,0.0,1655.038,22.583,42.417,2.404,100.208
2019-08-31,0.0,1651.408,24.375,38.0,2.167,94.625
2019-09-01,0.0,1532.731,24.875,34.167,2.058,81.958
2019-09-02,0.0,1517.046,23.858,34.25,1.483,148.375
2019-09-03,0.0,1781.346,26.096,30.75,2.771,79.5
2019-09-04,0.0,1868.915,26.15,26.292,3.233,94.125
2019-09-05,0.0,1886.977,25.092,26.292,3.387,89.625
2019-09-06,0.0,1815.585,23.943,31.217,4.183,82.0
2019-09-07,0.0,1516.738,22.426,52.957,3.948,81.522
2019-09-08,0.0,1830.308,22.992,51.5,3.529,90.875
2019-09-09,0.0,1814.838,24.1,42.542,2.717,81.083
2019-09-10,0.0,1864.654,25.254,31.708,2.362,89.042
2019-09-11,0.0,1885.354,25.575,29.208,2.438,94.417
2019-09-12,0.0,1849.023,26.025,25.292,2.229,82.042
2019-09-13,0.0,1885.138,26.842,21.625,2.754,94.75
2019-09-14,0.0,1870.477,25.775,25.333,3.008,114.625
2019-09-15,0.0,1938.923,24.304,32.917,3.342,88.875
2019-09-16,0.0,1960.992,24.746,31.208,3.475,78.792
2019-09-17,0.0,1894.469,24.608,32.25,2.125,91.75
2019-09-18,0.0,1702.285,25.65,24.667,2.096,82.917
2019-09-19,0.0,1786.677,26.096,21.087,2.078,98.87
2019-09-20,0.0,1462.022,29.918,21.0,1.818,134.545
2019-09-21,0.0,1764.558,27.025,27.417,1.792,117.042
2019-09-22,0.0,1867.558,27.35,28.792,2.408,86.875
2019-09-23,0.0,2019.292,25.362,34.208,4.25,87.167
2019-09-24,0.0,2059.308,23.396,48.833,3.838,86.292
2019-09-25,0.05,1259.6,24.204,41.5,2.462,70.833
2019-09-26,0.225,656.786,19.846,78.5,2.288,175.75
2019-09-27,0.0,1426.242,20.738,74.292,1.829,153.417
2019-09-28,0.017,1404.933,22.333,65.833,1.871,135.5
2019-09-29,0.133,1844.408,23.779,63.75,1.842,182.417
2019-09-30,0.0,1629.967,23.25,65.167,2.288,243.958
2019-10-01,0.0,2001.558,24.733,51.5,2.529,70.5
2019-10-02,0.0,2186.483,25.792,38.333,2.275,113.708
2019-10-03,0.0,2143.058,26.012,35.958,1.713,131.25
2019-10-04,0.0,2076.658,26.317,31.042,2.371,121.708
2019-10-05,0.033,1523.271,24.55,51.0,2.137,191.25
2019-10-06,0.0,1279.6,22.875,60.25,2.15,261.625
2019-10-07,0.0,1393.733,23.45,60.958,1.7,216.292
2019-10-08,0.033,1629.192,23.904,62.667,2.121,158.417
2019-10-09,0.092,1484.846,22.942,68.125,2.758,113.083
2019-10-10,0.017,1907.869,24.421,55.5,2.525,129.667
2019-10-11,0.025,1245.808,23.05,56.875,3.329,111.833
2019-10-12,0.0,1626.164,25.067,45.333,2.654,114.25
2019-10-13,0.0,2052.531,25.6,31.292,2.608,104.292
2019-10-14,0.0,1939.607,25.192,28.875,2.517,112.083
2019-10-15,0.0,1982.5,25.592,28.833,2.367,118.625
2019-10-16,0.0,1891.471,26.758,28.25,2.917,100.042
2019-10-17,0.0,1795.831,26.429,33.542,2.579,83.583
2019-10-18,0.0,2043.977,25.904,36.25,1.988,94.583
2019-10-19,0.0,2099.131,26.304,32.208,1.646,128.75
2019-10-20,0.0,1470.708,26.671,36.125,1.904,175.333
2019-10-21,0.025,677.621,22.704,64.458,2.229,242.0
2019-10-22,0.275,1324.385,21.958,72.042,2.133,234.0
2019-10-23,0.058,1216.662,21.408,78.458,1.754,185.25
2019-10-24,0.05,1070.736,21.404,76.917,1.817,116.625
2019-10-25,0.0,1562.679,23.888,61.792,1.9,125.458
2019-10-26,0.05,1729.538,22.933,65.292,2.396,193.917
2019-10-27,0.025,867.736,23.046,63.958,1.808,122.792
2019-10-28,0.017,1617.921,24.738,53.542,2.1,122.25
2019-10-29,0.042,1474.323,24.479,50.667,2.367,110.333
2019-10-30,0.208,1425.069,23.721,55.708,2.387,144.75
2019-10-31,0.0,2025.377,24.571,51.833,2.208,130.458
2019-11-01,0.0,1751.321,25.558,45.042,1.787,126.792
2019-11-02,0.0,1516.279,24.304,54.875,2.696,145.083
2019-11-03,0.25,1942.029,23.183,63.417,3.079,226.667
2019-11-04,0.475,1152.871,22.254,72.292,1.754,170.292
2019-11-05,0.0,897.957,22.942,66.042,1.404,225.417
2019-11-06,0.058,1800.554,23.192,68.75,2.25,235.625
2019-11-07,0.975,907.236,21.942,77.167,1.692,177.042
2019-11-08,0.0,1494.586,23.512,69.542,1.629,197.792
2019-11-09,0.0,2003.364,25.704,52.75,2.912,97.458
2019-11-10,0.0,1711.714,24.988,55.917,1.713,214.167
2019-11-11,0.0,1677.307,25.146,51.625,1.642,186.875
2019-11-12,0.0,1914.057,26.612,44.625,2.396,135.958
2019-11-13,0.0,1922.521,26.829,33.792,3.008,64.5
2019-11-14,0.0,1400.529,24.925,55.167,1.846,195.917
2019-11-15,0.0,1400.536,24.354,60.25,2.308,277.667
2019-11-16,0.008,1382.479,22.621,69.875,1.971,207.042
2019-11-17,2.767,970.264,21.279,77.833,1.896,236.833
2019-11-18,0.742,846.664,20.329,84.458,2.204,209.667
2019-11-19,0.1,1235.207,21.438,79.833,1.883,120.958
2019-11-20,0.392,1203.785,20.283,81.083,1.95,211.208
2019-11-21,0.258,1403.464,20.012,78.5,2.412,133.292
2019-11-22,0.267,1190.414,20.583,80.25,1.458,188.833
2019-11-23,0.992,1214.307,20.738,82.167,1.725,219.958
2019-11-24,0.033,1004.643,21.192,80.667,1.638,221.417
2019-11-25,1.067,881.393,20.262,85.292,1.279,187.333
2019-11-26,0.008,1462.271,22.121,77.958,1.996,122.833
2019-11-27,0.258,1137.079,21.954,80.125,2.546,157.0
2019-11-28,0.008,1353.357,22.283,79.667,2.412,251.083
2019-11-29,0.008,1876.314,22.988,72.167,2.625,288.25
2019-11-30,0.133,618.75,21.221,85.958,1.079,164.583
2019-12-01,0.075,1111.55,22.142,77.583,1.421,205.667
2019-12-02,0.008,1390.686,22.808,73.042,2.113,286.458
2019-12-03,0.808,838.343,21.567,81.333,1.658,290.167
2019-12-04,0.392,1030.579,21.525,84.5,1.508,217.625
2019-12-05,0.575,1609.915,22.371,79.833,2.292,284.75
2019-12-06,3.017,1167.507,21.571,82.333,2.038,232.875
2019-12-07,0.058,766.686,21.183,86.542,1.75,289.458
2019-12-08,0.483,1025.15,20.942,81.167,1.542,199.208
2019-12-09,0.0,1422.393,22.108,79.125,2.183,134.917
2019-12-10,2.575,1163.193,20.983,84.167,1.713,139.875
2019-12-11,0.008,1360.214,22.083,79.208,1.529,185.458
2019-12-12,0.0,1264.721,22.308,76.625,1.504,212.0
2019-12-13,0.017,1543.643,23.188,74.25,2.05,151.458
2019-12-14,1.192,1646.933,22.467,75.375,2.992,164.417
2019-12-15,0.0,2075.586,23.629,63.292,3.175,98.375
2019-12-16,0.0,2104.686,24.2,56.542,2.808,91.125
2019-12-17,0.0,1597.45,23.379,57.5,1.662,109.875
2019-12-18,0.492,1646.257,22.083,73.125,1.958,185.0
2019-12-19,0.483,915.607,20.808,83.792,1.85,164.542
2019-12-20,0.0,1671.221,23.238,71.375,2.625,93.25
2019-12-21,0.0,1721.136,23.492,68.042,1.729,128.25
2019-12-22,0.0,1466.607,23.45,68.625,1.942,149.583
2019-12-23,0.45,1364.973,22.108,73.083,2.271,160.25
2019-12-24,0.183,1023.367,20.492,79.917,1.921,115.375
2019-12-25,0.0,1323.443,21.713,75.292,1.829,119.792
2019-12-26,0.0,1418.021,22.833,73.708,1.683,101.375
2019-12-27,0.008,1800.35,23.662,68.583,2.825,103.667
2019-12-28,0.0,2071.429,23.871,60.5,3.058,108.167
2019-12-29,0.0,2174.014,24.138,59.833,2.525,119.375
